User-ID;ISBN;Book-Rating;Book-Title;Book-Author;Year-Of-Publication;City;State;Country;AgeGroup;content
104636;0446607207;10;Tell Me Your Dreams;Sidney Sheldon;1999;youngstown;ohio;usa;Adult;Tell Me Your Dreams Sidney Sheldon 1999
104636;0446610038;10;1st to Die: A Novel;James Patterson;2002;youngstown;ohio;usa;Adult;1st to Die: A Novel James Patterson 2002
104636;0446610542;8;The Bachelor (Warner Books Contemporary Romance);Carly Phillips;2002;youngstown;ohio;usa;Adult;The Bachelor (Warner Books Contemporary Romance) Carly Phillips 2002
104636;0446672211;10;Where the Heart Is (Oprah's Book Club (Paperback));Billie Letts;1998;youngstown;ohio;usa;Adult;Where the Heart Is (Oprah's Book Club (Paperback)) Billie Letts 1998
104636;0449003787;9;"\O\"" Is for Outlaw""";SUE GRAFTON;2001;youngstown;ohio;usa;Adult;"\O\"" Is for Outlaw"" SUE GRAFTON 2001"
104636;0449003795;9;P Is for Peril;Sue Grafton;2002;youngstown;ohio;usa;Adult;P Is for Peril Sue Grafton 2002
104636;0449219364;9;G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1991;youngstown;ohio;usa;Adult;G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)) Sue Grafton 1991
104636;0449219461;8;H Is for Homicide (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1993;youngstown;ohio;usa;Adult;H Is for Homicide (Kinsey Millhone Mysteries (Paperback)) Sue Grafton 1993
104636;0449221482;9;J Is for Judgment;Sue Grafton;1999;youngstown;ohio;usa;Adult;J Is for Judgment Sue Grafton 1999
104636;0449221490;9;L Is for Lawless;Sue Grafton;1996;youngstown;ohio;usa;Adult;L Is for Lawless Sue Grafton 1996
104636;0449221504;9;K Is for Killer (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1999;youngstown;ohio;usa;Adult;K Is for Killer (Kinsey Millhone Mysteries (Paperback)) Sue Grafton 1999
104636;0449221512;9;I Is for Innocent;Sue Grafton;1994;youngstown;ohio;usa;Adult;I Is for Innocent Sue Grafton 1994
104636;0449223604;9;M Is for Malice;Sue Grafton;1998;youngstown;ohio;usa;Adult;M Is for Malice Sue Grafton 1998
104636;0449227421;7;The Third Twin;Ken Follett;1997;youngstown;ohio;usa;Adult;The Third Twin Ken Follett 1997
104636;0449702545;9;Homecoming;Cynthia Voigt;1990;youngstown;ohio;usa;Adult;Homecoming Cynthia Voigt 1990
104636;0451180054;8;Trial by Fire;Nancy Taylor Rosenberg;1996;youngstown;ohio;usa;Adult;Trial by Fire Nancy Taylor Rosenberg 1996
104636;0515087122;9;The Cat Who Ate Danish Modern (Cat Who... (Paperback));Lilian Jackson Braun;1990;youngstown;ohio;usa;Adult;The Cat Who Ate Danish Modern (Cat Who... (Paperback)) Lilian Jackson Braun 1990
104636;0515087947;9;The Cat Who Turned on and Off (Cat Who... (Paperback));Lilian Jackson Braun;1995;youngstown;ohio;usa;Adult;The Cat Who Turned on and Off (Cat Who... (Paperback)) Lilian Jackson Braun 1995
104636;0515090166;9;The Cat Who Saw Red;Lilian Jackson Braun;1991;youngstown;ohio;usa;Adult;The Cat Who Saw Red Lilian Jackson Braun 1991
104636;0515090174;9;The Cat Who Could Read Backwards;Lilian Jackson Braun;1994;youngstown;ohio;usa;Adult;The Cat Who Could Read Backwards Lilian Jackson Braun 1994
104636;0515090506;8;The Cat Who Played Brahms;Lilian Jackson Braun;1997;youngstown;ohio;usa;Adult;The Cat Who Played Brahms Lilian Jackson Braun 1997
104636;0515093203;8;The Cat Who Played Post Office (Cat Who... (Paperback));Lilian Jackson Braun;1991;youngstown;ohio;usa;Adult;The Cat Who Played Post Office (Cat Who... (Paperback)) Lilian Jackson Braun 1991
104636;0515095826;8;The Cat Who Knew Shakespeare;Lilian Jackson Braun;1988;youngstown;ohio;usa;Adult;The Cat Who Knew Shakespeare Lilian Jackson Braun 1988
104636;0515102652;8;The Cat Who Talked to Ghosts;Lilian Jackson Braun;1996;youngstown;ohio;usa;Adult;The Cat Who Talked to Ghosts Lilian Jackson Braun 1996
104636;051510566X;9;The Cat Who Lived High;Lilian Jackson Braun;1991;youngstown;ohio;usa;Adult;The Cat Who Lived High Lilian Jackson Braun 1991
104636;051511264X;7;Prime Witness;Steven Paul Martini;1994;youngstown;ohio;usa;Adult;Prime Witness Steven Paul Martini 1994
104636;0515119202;9;Daring to Dream;Nora Roberts;1996;youngstown;ohio;usa;Adult;Daring to Dream Nora Roberts 1996
104636;0515120006;10;Holding the Dream (Dream Trilogy);Nora Roberts;2001;youngstown;ohio;usa;Adult;Holding the Dream (Dream Trilogy) Nora Roberts 2001
104636;0515120618;9;Montana Sky;Nora Roberts;2000;youngstown;ohio;usa;Adult;Montana Sky Nora Roberts 2000
104636;0515125628;10;The Target;Catherine Coulter;1999;youngstown;ohio;usa;Adult;The Target Catherine Coulter 1999
104636;051513628X;9;Key of Light (Key Trilogy (Paperback));Nora Roberts;2003;youngstown;ohio;usa;Adult;Key of Light (Key Trilogy (Paperback)) Nora Roberts 2003
104636;055321313X;10;Anne of Green Gables (Anne of Green Gables Novels (Paperback));L.M. MONTGOMERY;1982;youngstown;ohio;usa;Adult;Anne of Green Gables (Anne of Green Gables Novels (Paperback)) L.M. MONTGOMERY 1982
104636;0553213148;9;Anne of Avonlea (Anne of Green Gables Novels (Paperback));L.M. MONTGOMERY;1984;youngstown;ohio;usa;Adult;Anne of Avonlea (Anne of Green Gables Novels (Paperback)) L.M. MONTGOMERY 1984
104636;0553213156;10;Anne of Ingleside (Anne of Green Gables Novels (Paperback));L.M. MONTGOMERY;1984;youngstown;ohio;usa;Adult;Anne of Ingleside (Anne of Green Gables Novels (Paperback)) L.M. MONTGOMERY 1984
104636;0553213164;9;Anne of Windy Poplars (Anne of Green Gables Novels (Paperback));L.M. MONTGOMERY;1983;youngstown;ohio;usa;Adult;Anne of Windy Poplars (Anne of Green Gables Novels (Paperback)) L.M. MONTGOMERY 1983
104636;0553213172;9;Anne of the Island;Lucy Maud Montgomery;1983;youngstown;ohio;usa;Adult;Anne of the Island Lucy Maud Montgomery 1983
104636;0553213180;10;Anne's House of Dreams;L.M. MONTGOMERY;1983;youngstown;ohio;usa;Adult;Anne's House of Dreams L.M. MONTGOMERY 1983
104636;0553269216;10;Rainbow Valley (Anne of Green Gables Novels (Paperback));L. M. Montgomery;1985;youngstown;ohio;usa;Adult;Rainbow Valley (Anne of Green Gables Novels (Paperback)) L. M. Montgomery 1985
104636;0553269224;10;Rilla of Ingleside (Anne of Green Gables Novels (Paperback));L. M. Montgomery;1985;youngstown;ohio;usa;Adult;Rilla of Ingleside (Anne of Green Gables Novels (Paperback)) L. M. Montgomery 1985
104636;0553271636;9;D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1988;youngstown;ohio;usa;Adult;D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)) Sue Grafton 1988
104636;0553272535;10;Night;Elie Wiesel;1982;youngstown;ohio;usa;Adult;Night Elie Wiesel 1982
104636;0553272586;8;Farewell to Manzanar: A True Story of Japanese American Experience During and  After the World War II Internment;Jeanne W. Houston;1983;youngstown;ohio;usa;Adult;Farewell to Manzanar: A True Story of Japanese American Experience During and  After the World War II Internment Jeanne W. Houston 1983
104636;0553279378;10;I Know Why the Caged Bird Sings;MAYA ANGELOU;1983;youngstown;ohio;usa;Adult;I Know Why the Caged Bird Sings MAYA ANGELOU 1983
104636;0553279556;9;E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1989;youngstown;ohio;usa;Adult;E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)) Sue Grafton 1989
104636;0553279912;9;A Is for Alibi (Kinsey Millhone Mysteries (Paperback));SUE GRAFTON;1987;youngstown;ohio;usa;Adult;A Is for Alibi (Kinsey Millhone Mysteries (Paperback)) SUE GRAFTON 1987
104636;0553280341;8;B Is for Burglar (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1986;youngstown;ohio;usa;Adult;B Is for Burglar (Kinsey Millhone Mysteries (Paperback)) Sue Grafton 1986
104636;0553280368;8;C Is for Corpse (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1987;youngstown;ohio;usa;Adult;C Is for Corpse (Kinsey Millhone Mysteries (Paperback)) Sue Grafton 1987
104636;0553284789;9;F Is for Fugitive (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1990;youngstown;ohio;usa;Adult;F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)) Sue Grafton 1990
104636;0553287532;9;Wish You Were Here (Mrs. Murphy Mysteries (Paperback));RITA MAE BROWN;1991;youngstown;ohio;usa;Adult;Wish You Were Here (Mrs. Murphy Mysteries (Paperback)) RITA MAE BROWN 1991
104636;0553290010;9;Rosemary's Baby;Ira Levin;1991;youngstown;ohio;usa;Adult;Rosemary's Baby Ira Levin 1991
104636;0553290037;9;The Stepford Wives;Ira Levin;1991;youngstown;ohio;usa;Adult;The Stepford Wives Ira Levin 1991
104636;0553561111;4;Scruples Two;Judith Krantz;1993;youngstown;ohio;usa;Adult;Scruples Two Judith Krantz 1993
104636;0553568760;9;Natural Causes;Michael Palmer;1995;youngstown;ohio;usa;Adult;Natural Causes Michael Palmer 1995
104636;0553569635;7;Blood Test (Alex Delaware Novels (Paperback));Jonathan Kellerman;1995;youngstown;ohio;usa;Adult;Blood Test (Alex Delaware Novels (Paperback)) Jonathan Kellerman 1995
104636;0553569910;10;The Ugly Duckling;Iris Johansen;1997;youngstown;ohio;usa;Adult;The Ugly Duckling Iris Johansen 1997
104636;0553571885;9;"A Thin Dark Line (Mysteries &amp; Horror)";TAMI HOAG;1998;youngstown;ohio;usa;Adult;"A Thin Dark Line (Mysteries &amp; Horror) TAMI HOAG 1998"
104636;0553571907;7;Mischief;Amanda Quick;1997;youngstown;ohio;usa;Adult;Mischief Amanda Quick 1997
104636;055357230X;8;The Clinic (Alex Delaware Novels (Paperback));Jonathan Kellerman;1999;youngstown;ohio;usa;Adult;The Clinic (Alex Delaware Novels (Paperback)) Jonathan Kellerman 1999
104636;0553572997;9;The Alienist;Caleb Carr;1995;youngstown;ohio;usa;Adult;The Alienist Caleb Carr 1995
104636;0553576089;10;In the Presence of the Enemy;ELIZABETH GEORGE;1997;youngstown;ohio;usa;Adult;In the Presence of the Enemy ELIZABETH GEORGE 1997
104636;0553578022;10;The Face of Deception;Iris Johansen;1999;youngstown;ohio;usa;Adult;The Face of Deception Iris Johansen 1999
104636;0553579606;9;Ashes to Ashes;TAMI HOAG;2000;youngstown;ohio;usa;Adult;Ashes to Ashes TAMI HOAG 2000
104636;0553580884;5;The Undertaker's Widow;Phillip Margolin;1999;youngstown;ohio;usa;Adult;The Undertaker's Widow Phillip Margolin 1999
104636;059035342X;10;Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback));J. K. Rowling;1999;youngstown;ohio;usa;Adult;Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)) J. K. Rowling 1999
104636;0613173538;10;The Lost Boy: A Foster Child's Search for the Love of a Family;Dave Pelzer;1999;youngstown;ohio;usa;Adult;The Lost Boy: A Foster Child's Search for the Love of a Family Dave Pelzer 1999
104636;067100042X;8;Silent Night : A Christmas Suspense Story;Mary Higgins Clark;1996;youngstown;ohio;usa;Adult;Silent Night : A Christmas Suspense Story Mary Higgins Clark 1996
104636;0671001795;9;Two for the Dough;Janet Evanovich;1996;youngstown;ohio;usa;Adult;Two for the Dough Janet Evanovich 1996
104636;0671003755;8;She's Come Undone (Oprah's Book Club (Paperback));Wally Lamb;1996;youngstown;ohio;usa;Adult;She's Come Undone (Oprah's Book Club (Paperback)) Wally Lamb 1996
104636;0671004530;9;On the Street Where You Live;Mary Higgins Clark;2002;youngstown;ohio;usa;Adult;On the Street Where You Live Mary Higgins Clark 2002
104636;0671004549;9;You Belong To Me;Mary Higgins Clark;1999;youngstown;ohio;usa;Adult;You Belong To Me Mary Higgins Clark 1999
104636;0671004565;9;We'll Meet Again;Mary Higgins Clark;2000;youngstown;ohio;usa;Adult;We'll Meet Again Mary Higgins Clark 2000
104636;0671004573;9;Before I Say Good-Bye;Mary Higgins Clark;2001;youngstown;ohio;usa;Adult;Before I Say Good-Bye Mary Higgins Clark 2001
104636;067100767X;8;Rain;V.C. Andrews;2000;youngstown;ohio;usa;Adult;Rain V.C. Andrews 2000
104636;0671014919;9;My Gal Sunday;Mary Higgins Clark;2003;youngstown;ohio;usa;Adult;My Gal Sunday Mary Higgins Clark 2003
104636;0671020293;5;Butterfly (Orphans);V.C. Andrews;1998;youngstown;ohio;usa;Adult;Butterfly (Orphans) V.C. Andrews 1998
104636;0671027662;8;Coast Road: A Novel;Barbara Delinsky;1999;youngstown;ohio;usa;Adult;Coast Road: A Novel Barbara Delinsky 1999
104636;0671525743;9;Night Whispers;Judith McNaught;1999;youngstown;ohio;usa;Adult;Night Whispers Judith McNaught 1999
104636;0671534718;9;Melody (Logan);V.C. Andrews;1996;youngstown;ohio;usa;Adult;Melody (Logan) V.C. Andrews 1996
104636;0671534726;9;Heart Song (Logan);V.C. Andrews;1997;youngstown;ohio;usa;Adult;Heart Song (Logan) V.C. Andrews 1997
104636;0671534734;9;Unfinished Symphony (Logan);V.C. Andrews;1997;youngstown;ohio;usa;Adult;Unfinished Symphony (Logan) V.C. Andrews 1997
104636;0671534742;9;Music in the Night (Logan);V.C. Andrews;1998;youngstown;ohio;usa;Adult;Music in the Night (Logan) V.C. Andrews 1998
104636;0671553046;10;Life Support;Tess Gerritsen;1998;youngstown;ohio;usa;Adult;Life Support Tess Gerritsen 1998
104636;0671568175;9;Let Me Call You Sweetheart;Mary Higgins Clark;1996;youngstown;ohio;usa;Adult;Let Me Call You Sweetheart Mary Higgins Clark 1996
104636;0671670689;8;Dawn (Cutler);V.C. Andrews;1990;youngstown;ohio;usa;Adult;Dawn (Cutler) V.C. Andrews 1990
104636;0671673688;9;While My Pretty One Sleeps;Mary Higgins Clark;1990;youngstown;ohio;usa;Adult;While My Pretty One Sleeps Mary Higgins Clark 1990
104636;0671682911;9;GARDEN OF SHADOWS (Dollanger Saga (Paperback));V.C. Andrews;1989;youngstown;ohio;usa;Adult;GARDEN OF SHADOWS (Dollanger Saga (Paperback)) V.C. Andrews 1989
104636;067168972X;8;The Duchess;Jude Deveraux;1992;youngstown;ohio;usa;Adult;The Duchess Jude Deveraux 1992
104636;0671689746;8;Sweet Liar;Jude Deveraux;1993;youngstown;ohio;usa;Adult;Sweet Liar Jude Deveraux 1993
104636;0671695126;8;Secrets of the Morning (Cutler);V.C. Andrews;1991;youngstown;ohio;usa;Adult;Secrets of the Morning (Cutler) V.C. Andrews 1991
104636;0671695142;8;Twilight's Child (Cutler);V.C. Andrews;1992;youngstown;ohio;usa;Adult;Twilight's Child (Cutler) V.C. Andrews 1992
104636;0671695169;8;Midnight Whispers (Cutler);V.C. Andrews;1992;youngstown;ohio;usa;Adult;Midnight Whispers (Cutler) V.C. Andrews 1992
104636;0671705091;10;A Knight in Shining Armor;Jude Deveraux;1990;youngstown;ohio;usa;Adult;A Knight in Shining Armor Jude Deveraux 1990
104636;0671729411;9;Flowers In The Attic (Dollanganger);V.C. Andrews;1990;youngstown;ohio;usa;Adult;Flowers In The Attic (Dollanganger) V.C. Andrews 1990
104636;0671729446;10;Heaven (Casteel);V.C. Andrews;1990;youngstown;ohio;usa;Adult;Heaven (Casteel) V.C. Andrews 1990
104636;0671729462;8;My Sweet Audrina;V.C. Andrews;1990;youngstown;ohio;usa;Adult;My Sweet Audrina V.C. Andrews 1990
104636;0671729470;9;Petals on the Wind (Dollanganger);V.C. Andrews;1990;youngstown;ohio;usa;Adult;Petals on the Wind (Dollanganger) V.C. Andrews 1990
104636;0671741187;9;Where Are the Children?;Mary Higgins Clark;1992;youngstown;ohio;usa;Adult;Where Are the Children? Mary Higgins Clark 1992
104636;0671741195;9;The Cradle Will Fall;Mary Higgins Clark;1991;youngstown;ohio;usa;Adult;The Cradle Will Fall Mary Higgins Clark 1991
104636;0671744577;8;Eternity;Jude Deveraux;1992;youngstown;ohio;usa;Adult;Eternity Jude Deveraux 1992
104636;0671758896;9;Loves Music, Loves to Dance;Mary Higgins Clark;1992;youngstown;ohio;usa;Adult;Loves Music, Loves to Dance Mary Higgins Clark 1992
104636;0671759329;8;Darkest Hour (Cutler);V.C. Andrews;1993;youngstown;ohio;usa;Adult;Darkest Hour (Cutler) V.C. Andrews 1993
104636;0671759345;8;Ruby (Landry);V.C. Andrews;1994;youngstown;ohio;usa;Adult;Ruby (Landry) V.C. Andrews 1994
104636;0671759361;8;Pearl in the Mist (Landry);V.C. Andrews;1994;youngstown;ohio;usa;Adult;Pearl in the Mist (Landry) V.C. Andrews 1994
104636;0671793489;9;All Around the Town;Mary Higgins Clark;1993;youngstown;ohio;usa;Adult;All Around the Town Mary Higgins Clark 1993
104636;0671867091;10;Remember Me;Mary Higgins Clark;1995;youngstown;ohio;usa;Adult;Remember Me Mary Higgins Clark 1995
104636;0671867113;9;Moonlight Becomes You;Mary Higgins Clark;1997;youngstown;ohio;usa;Adult;Moonlight Becomes You Mary Higgins Clark 1997
104636;0671867156;9;Pretend You Don't See Her;Mary Higgins Clark;1998;youngstown;ohio;usa;Adult;Pretend You Don't See Her Mary Higgins Clark 1998
104636;0671873199;8;All That Glitters (Landry);V.C. Andrews;1995;youngstown;ohio;usa;Adult;All That Glitters (Landry) V.C. Andrews 1995
104636;0671873202;8;Hidden Jewel (Landry);V.C. Andrews;1995;youngstown;ohio;usa;Adult;Hidden Jewel (Landry) V.C. Andrews 1995
104636;0671873210;8;Tarnished Gold (Landry);V.C. Andrews;1996;youngstown;ohio;usa;Adult;Tarnished Gold (Landry) V.C. Andrews 1996
104636;0671886665;9;A Cry In The Night;Mary Higgins Clark;1993;youngstown;ohio;usa;Adult;A Cry In The Night Mary Higgins Clark 1993
104636;0671888587;9;I'll Be Seeing You;Mary Higgins Clark;1994;youngstown;ohio;usa;Adult;I'll Be Seeing You Mary Higgins Clark 1994
104636;0684815451;9;SILENT NIGHT : The Story of the World War I Christmas Truce;Mary Higgins Clark;1995;youngstown;ohio;usa;Adult;SILENT NIGHT : The Story of the World War I Christmas Truce Mary Higgins Clark 1995
104636;0689808828;7;Hatchet;Gary Paulsen;1996;youngstown;ohio;usa;Adult;Hatchet Gary Paulsen 1996
104636;0743412621;9;The Second Time Around : A Novel;Mary Higgins Clark;2004;youngstown;ohio;usa;Adult;The Second Time Around : A Novel Mary Higgins Clark 2004
104636;0743439740;8;Every Breath You Take : A True Story of Obsession, Revenge, and Murder;Ann Rule;2002;youngstown;ohio;usa;Adult;Every Breath You Take : A True Story of Obsession, Revenge, and Murder Ann Rule 2002
104636;0743448944;7;Mount Vernon Love Story : A Novel of George and Martha Washington;Mary Higgins Clark;2003;youngstown;ohio;usa;Adult;Mount Vernon Love Story : A Novel of George and Martha Washington Mary Higgins Clark 2003
104636;0743460529;9;Daddy's Little Girl;Mary Higgins Clark;2003;youngstown;ohio;usa;Adult;Daddy's Little Girl Mary Higgins Clark 2003
104636;075820230X;8;Chocolate Chip Cookie Murder (Hannah Swensen Mysteries (Paperback));Joanne Fluke;2001;youngstown;ohio;usa;Adult;Chocolate Chip Cookie Murder (Hannah Swensen Mysteries (Paperback)) Joanne Fluke 2001
104636;0807083054;9;Kindred (Black Women Writers Series);Octavia Butler;1988;youngstown;ohio;usa;Adult;Kindred (Black Women Writers Series) Octavia Butler 1988
104636;140003065X;7;A Fine Balance;Rohinton Mistry;2001;youngstown;ohio;usa;Adult;A Fine Balance Rohinton Mistry 2001
104636;1558743669;9;"A Child Called \It\"": One Child's Courage to Survive""";Dave Pelzer;1995;youngstown;ohio;usa;Adult;"A Child Called \It\"": One Child's Courage to Survive"" Dave Pelzer 1995"
104636;1558744150;5;Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper));Jack Canfield;1996;youngstown;ohio;usa;Adult;Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)) Jack Canfield 1996
104636;155874424X;9;Chicken Soup for the Soul at Work (Chicken Soup for the Soul Series (Paper));Jack Canfield;1996;youngstown;ohio;usa;Adult;Chicken Soup for the Soul at Work (Chicken Soup for the Soul Series (Paper)) Jack Canfield 1996
104636;1558745718;9;Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul);Jack Canfield;1998;youngstown;ohio;usa;Adult;Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul) Jack Canfield 1998
104636;1558746226;9;A Second Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series);Jack Canfield;1998;youngstown;ohio;usa;Adult;A Second Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series) Jack Canfield 1998
104636;1558747028;9;Chicken Soup for the College Soul : Inspiring and Humorous Stories for College Students (Chicken Soup for the Soul);Jack Canfield;1999;youngstown;ohio;usa;Adult;Chicken Soup for the College Soul : Inspiring and Humorous Stories for College Students (Chicken Soup for the Soul) Jack Canfield 1999
